epoch,accuracy,f1_score,loss,lr,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
15,0.9728526473045349,0.9639487862586975,0.08214298635721207,0.001,0.9758865833282471,0.9707842469215393,0.9552252292633057,0.9416098594665527,0.1527353674173355,0.9591267704963684,0.953194260597229
16,0.9866130352020264,0.9812759757041931,0.03912270814180374,0.00020000001,0.9879924058914185,0.9856650233268738,0.9941838979721069,0.9930742979049683,0.019915036857128143,0.9944577813148499,0.9939069151878357
17,0.9914679527282715,0.9882850646972656,0.02646944858133793,0.00020000001,0.9921445846557617,0.9905199408531189,0.994276225566864,0.9923672080039978,0.020146934315562248,0.9945506453514099,0.9940915703773499
18,0.9918701648712158,0.9886508584022522,0.024001535028219223,0.00020000001,0.9924079179763794,0.9913530349731445,0.9948301315307617,0.9931443929672241,0.016941118985414505,0.9952886700630188,0.9946454763412476
19,0.992530882358551,0.9897904396057129,0.02041078731417656,0.00020000001,0.9928973913192749,0.9919276237487793,0.9937223196029663,0.9919911623001099,0.02267058566212654,0.9940877556800842,0.9934453368186951
20,0.9924446940422058,0.9900960326194763,0.021227311342954636,0.00020000001,0.9931841492652893,0.9921000003814697,0.9946454763412476,0.9928064942359924,0.02080567181110382,0.9947358965873718,0.9943685531616211
21,0.9935938119888306,0.9912354350090027,0.018509753048419952,0.00020000001,0.993905782699585,0.9932490587234497,0.9945531487464905,0.9930987358093262,0.017849432304501534,0.9947368502616882,0.9945531487464905
22,0.9931341409683228,0.9909214973449707,0.01980322226881981,0.00020000001,0.9934465885162354,0.9929043650627136,0.9921528697013855,0.9895415902137756,0.02912759967148304,0.9923353791236877,0.9920605421066284
23,0.9933639764785767,0.990668535232544,0.018850484862923622,0.00020000001,0.9936763644218445,0.993105411529541,0.9920605421066284,0.9894748330116272,0.031087402254343033,0.9923346638679504,0.9919682145118713
24,0.9930192232131958,0.9908887147903442,0.019343996420502663,0.00020000001,0.9933868050575256,0.9925021529197693,0.9941838979721069,0.9917138814926147,0.02115015499293804,0.9944573044776917,0.9938146471977234
25,0.9950014352798462,0.9930127859115601,0.014245729893445969,4.0000003e-05,0.9952282309532166,0.9945992827415466,0.9958456158638,0.9946703910827637,0.01653764396905899,0.9959368109703064,0.9956610202789307
26,0.9956621527671814,0.9935946464538574,0.012609366327524185,4.0000003e-05,0.9958906769752502,0.9955759644508362,0.9963072538375854,0.9948412179946899,0.015711449086666107,0.9963068962097168,0.9962149262428284
27,0.9968400001525879,0.9956822395324707,0.00980328768491745,4.0000003e-05,0.9970687031745911,0.9966963529586792,0.9964918494224548,0.9955687522888184,0.015221195295453072,0.9965835809707642,0.9963995814323425
28,0.9964665174484253,0.9952103495597839,0.010464882478117943,4.0000003e-05,0.9966373443603516,0.9961792826652527,0.9963072538375854,0.9956955909729004,0.015324345789849758,0.9963072538375854,0.9963072538375854
29,0.9967538118362427,0.995344877243042,0.010573065839707851,4.0000003e-05,0.9968106150627136,0.996610164642334,0.9956610202789307,0.9946396350860596,0.015495373867452145,0.9956606030464172,0.9955686926841736
